time,seconds_elapsed,lux
1654946176239535400,318.3595354003906,0
1654946186599534600,328.71953466796873,0
1654946202476604000,344.59660400390624,1455.9000244140625
1654946202904733400,345.0247333984375,1702.3175048828125
1654946203434731300,345.5547312011719,1547.2486572265625
1654946203984734700,346.10473461914063,1371.503662109375
1654946204204735500,346.32473559570315,1207.9749755859375
1654946204424735500,346.5447355957031,1061.36376953125
1654946204644735200,346.7647353515625,904.1024780273438
1654946204864734200,346.98473413085935,790.697509765625
1654946205374733800,347.49473388671873,901.5962524414062
1654946205694733800,347.8147338867187,1023.1449584960938
1654946206144735200,348.2647353515625,878.7274780273438
1654946206254733800,348.37473388671873,789.4450073242188
1654946206474733800,348.59473388671876,649.4124755859375
1654946206584734700,348.70473461914065,571.09375
1654946206774734000,348.8947341308594,492.6199951171875
1654946206874733300,348.9947333984375,402.5537414550781
1654946206984734700,349.10473461914063,322.82623291015625
1654946207094733800,349.21473388671876,243.72499084472656
1654946207204741600,349.32474169921875,210.51873779296875
1654946207524739000,349.6447390136719,190.46875
1654946207724733200,349.8447331542969,147.0812530517578
1654946207924735000,350.04473486328123,124.6824951171875
1654946208464742400,350.5847424316406,111.13249969482422
1654946208894733600,351.0147336425781,100.63874816894531
1654946209844735700,351.96473583984374,90.22249603271484
1654946210174733800,352.29473388671875,76.28125
1654946210304737000,352.4247370605469,69.0374984741211
1654946210404736500,352.5247365722656,62.10624694824219
1654946210514733800,352.6347338867188,54.8224983215332
1654946210724737300,352.8447373046875,43.70124816894531
1654946210824740000,352.9447399902344,37.161251068115234
1654946210924735500,353.0447355957031,31.67999839782715
1654946211024738000,353.1447380371094,26.432498931884766
1654946211124736000,353.2447360839844,21.146249771118164
1654946211234738000,353.35473803710937,17.033750534057617
1654946211924738300,354.04473828125,13.901249885559082
1654946212144735500,354.26473559570314,25.022499084472656
1654946212304735700,354.4247358398438,32.46249771118164
1654946212414733800,354.53473388671875,41.62624740600586
1654946212634733800,354.7547338867187,53.13874816894531
1654946212854733600,354.97473364257814,67.51000213623047
1654946213374733600,355.4947336425781,75.30249786376953
1654946213484740900,355.6047409667969,65.47374725341797
1654946213594733800,355.71473388671876,57.7599983215332
1654946213694733800,355.8147338867187,49.92749786376953
1654946213904732200,356.0247321777344,37.82749938964844
1654946214104732700,356.2247326660156,31.79749870300293
1654946214304736000,356.4247360839844,35.51749801635742
1654946214524734700,356.64473461914065,31.248748779296875
1654946214854733800,356.97473388671875,28.077499389648438
1654946215184738000,357.30473803710936,22.24250030517578
1654946215294734300,357.414734375,16.563749313354492
1654946215404735000,357.52473486328125,11.238749504089355
1654946215504745500,357.6247453613281,4.542500019073486
1654946215704735500,357.82473559570315,5.130000114440918
1654946215914731300,358.0347312011719,3.7200000286102295
1654946216344735700,358.46473583984374,4.349999904632568
1654946216464744200,358.584744140625,4.934999942779541
1654946216684736000,358.8047360839844,5.992499828338623
1654946216904738300,359.02473828125,6.96875
1654946217104737500,359.2247375488281,8.300000190734863
1654946220144737800,362.26473779296873,7.544999599456787
1654946221004735200,363.1247353515625,9.536250114440918
1654946221104735700,363.22473583984373,11.136249542236328
1654946221224738000,363.3447380371094,12.944999694824219
1654946221324737000,363.44473706054686,14.744999885559082
1654946221524738600,363.6447385253906,16.50874900817871
1654946221624735200,363.7447353515625,18.372499465942383
1654946221824736000,363.94473608398437,22.36374855041504
1654946221924735700,364.0447358398437,24.881250381469727
1654946222124738600,364.24473852539063,30.491249084472656
1654946222364735000,364.48473486328123,34.08124923706055
1654946223604735200,365.7247353515625,29.899999618530273
1654946223874734300,365.994734375,24.83625030517578
1654946223974734600,366.09473461914064,21.827499389648438
1654946224128292900,366.24829296875,0
1654946224528288800,366.6482888183594,0
1654946234928289500,377.04828955078125,0
1654946322363846700,464.4838466796875,8194.099609375
1654946322563840800,464.6838408203125,7069.69970703125
1654946322811872300,464.93187231445313,7415.76611328125
1654946334037787000,476.15778686523436,0
1654946334237787000,476.3577868652344,1.100000023841858
1654946334437787000,476.5577868652344,0
1654946339032507000,481.1525068359375,0
1654946339332509700,481.452509765625,0.824999988079071
1654946339432508000,481.5525078125,1.059999942779541
1654946339532506600,481.65250659179685,1.25
1654946339652507000,481.7725068359375,1.4424999952316284
1654946339852509400,481.97250952148437,1.6775000095367432
1654946340152509700,482.272509765625,2.091249942779541
1654946340352510000,482.47251000976564,2.444999933242798
1654946340952509400,483.0725095214844,2.0999999046325684
1654946341152508700,483.2725087890625,1.8087499141693115
1654946341352509400,483.47250952148437,1.6274999380111694
1654946341952509700,484.072509765625,1.8362499475479126
1654946342052508700,484.1725087890625,2.044999837875366
1654946342252509400,484.3725095214844,2.3450000286102295
1654946342552509700,484.672509765625,2.081249952316284
1654946342752509000,484.87250903320313,1.8187499046325684
1654946343992508700,486.1125087890625,1.6362500190734863
1654946344192509400,486.3125095214844,1.4812499284744263
1654946344892509000,487.0125090332031,1.691249966621399
1654946345292509000,487.41250903320315,1.4087499380111694
1654946345392509200,487.5125092773437,1.2087500095367432
1654946345512509200,487.63250927734373,1
1654946345632506600,487.7525065917969,0.7999999523162842
1654946345732505900,487.852505859375,0
1654946349586011000,491.7060109863281,0
1654946359986004500,502.1060043945312,0
1654946435559067000,577.6790668945313,0
1654946446199067000,588.3190668945313,0
1654946450724173300,592.8441733398438,0
1654946461244173300,603.3641733398438,0
1654946473529086200,615.6490861816407,0
1654946477341379000,619.4613791503906,0
1654946524261382000,666.3813818359375,0
1654946570706216700,712.826216796875,0
1654946581306216700,723.426216796875,0
1654946704325833200,846.4458332519531,0
1654946747045835300,889.1658352050781,0
1654946809610780700,951.7307807617187,0
1654946825757716000,967.8777160644531,0
1654946826157712100,968.2777121582031,0.7199999690055847
1654946826257713700,968.3777136230469,1.0162500143051147
1654946826357714700,968.4777145996094,1.1999999284744263
1654946826457714400,968.5777143554687,1.399999976158142
1654946826657715500,968.7777155761719,1.6200000047683716
1654946826857714700,968.9777145996094,1.9087499380111694
1654946827057715200,969.1777150878906,2.3087499141693115
1654946827957714400,970.0777143554687,2.055000066757202
1654946828057714400,970.1777143554688,1.84499990940094
1654946829177714700,971.2977145996093,2.21875
1654946830737714700,972.8577145996094,1.9087499380111694
1654946831057714200,973.1777141113281,2.1362500190734863
1654946831877715000,973.99771484375,2.418750047683716
1654946832597714200,974.7177141113282,2.172499895095825
1654946838677714200,980.7977141113281,1.9275000095367432
1654946839797715700,981.9177158203125,2.3087499141693115
1654946841217716700,983.337716796875,1.9812499284744263
1654946841317717200,983.4377172851563,1.7549999952316284
1654946842337716200,984.4577163085937,2.036249876022339
1654946842437714400,984.5577143554688,2.263749837875366
1654946843937711900,986.0577119140625,1.872499942779541
1654946844037711600,986.1577116699219,1.6725000143051147
1654946844137711600,986.2577116699218,1.491249918937683
1654946844237711000,986.3577111816406,1.2637499570846558
1654946844337713700,986.4577136230469,1.0449999570846558
1654946844437714200,986.5577141113281,0.8549999594688416
1654946844537714400,986.6577143554688,0.6087499856948853
1654946844637714200,986.7577141113281,0
1654946846137713000,988.257712890625,0.6637499928474426
1654946846237712100,988.3577121582031,0.918749988079071
1654946846337714400,988.4577143554687,1.1725000143051147
1654946846437714000,988.5577138671875,1.3637499809265137
1654946846537715000,988.65771484375,1.5449999570846558
1654946846637713400,988.7577133789063,1.7549999952316284
1654946846737714000,988.8577138671875,1.9637500047683716
1654946846857714700,988.9777145996094,2.1912498474121094
1654946847257715000,989.37771484375,2.4362499713897705
1654946849117715000,991.23771484375,2.055000066757202
1654946849217714400,991.3377143554687,1.8362499475479126
1654946850257714000,992.3777138671875,2.2362499237060547
1654946851857715200,993.9777150878906,2.0274999141693115
1654946852997713400,995.1177133789063,2.3087499141693115
1654946854617714400,996.7377143554687,2.018749952316284
1654946855897714000,998.0177138671875,2.28125
1654946857417714000,999.5377138671874,2.0637500286102295
1654946857937714000,1000.0577138671875,1.7450000047683716
1654946858037715200,1000.1577150878907,1.491249918937683
1654946858137714400,1000.2577143554688,1.2637499570846558
1654946858237714400,1000.3577143554687,1.027500033378601
1654946858337715000,1000.45771484375,0.8362500071525574
1654946858637714200,1000.7577141113281,0
1654946861747103200,1003.8671032714843,0
1654946872347101200,1014.4671010742187,0
1654946896715275800,1038.8352758789063,0
1654946900520060700,1042.6400607910157,0
1654946901020060700,1043.1400607910157,0.8162499666213989
1654946901120063200,1043.2400632324218,1.028749942779541
1654946901220064000,1043.3400639648437,1.1999999284744263
1654946901320067300,1043.4400673828125,1.399999976158142
1654946901520065300,1043.640065185547,1.5812499523162842
1654946901620064300,1043.7400642089844,1.7912499904632568
1654946902040063700,1044.1600637207032,1.5724999904632568
1654946902189185800,1044.3091857910156,0
1654946902429187000,1044.5491870117187,0
1654946903598377500,1045.7183774414063,0
1654946903998378500,1046.1183784179686,0.8799999952316284
1654946904098379800,1046.2183798828125,1.1662499904632568
1654946904198379500,1046.3183796386718,1.4137499332427979
1654946904318381000,1046.4383811035157,1.5749999284744263
1654946904518381800,1046.6383818359375,1.75
1654946904718385700,1046.8383857421875,2.072499990463257
1654946904918379800,1047.0383798828125,2.518749952316284
1654946905418381000,1047.5383811035156,2.072499990463257
1654946905518380800,1047.638380859375,1.84499990940094
1654946905618381800,1047.7383818359374,1.6274999380111694
1654946905718382300,1047.8383823242189,1.399999976158142
1654946905917759700,1048.037759765625,0
1654946906117761800,1048.23776171875,0
1654946984574594000,1126.6945939941406,0
1654946985094593800,1127.21459375,0.699999988079071
1654946985194595000,1127.3145949707032,0.9137499928474426
1654946985294596000,1127.4145961914062,1.125
1654946985394596000,1127.5145961914063,1.3337500095367432
1654946985594597000,1127.7145971679688,1.5362499952316284
1654946985694596400,1127.814596435547,1.7912499904632568
1654946985794596000,1127.9145961914062,2.0087499618530273
1654946985894594300,1128.0145942382812,2.2362499237060547
1654946986094594300,1128.2145942382813,2.536249876022339
1654946991314595600,1133.434595703125,2.208750009536743
1654946991414596400,1133.534596435547,1.972499966621399
1654946991514599400,1133.6345993652344,1.7450000047683716
1654946991614596600,1133.7345966796875,1.5549999475479126
1654946991714599000,1133.8345988769531,1.3274999856948853
1654946991834595300,1133.9545952148437,1.118749976158142
1654946991934598000,1134.0545979003907,0.9087499976158142
1654946992034604800,1134.154604736328,0.6912499666213989
1654946992134602500,1134.2546025390625,0
1654946995241222000,1137.3612219238282,0
1654947005601221000,1147.7212211914064,0
1654947008689077500,1150.809077392578,0
1654947010598188300,1152.7181882324219,0
1654947010818194700,1152.938194580078,0.9662500023841858
1654947010918188800,1153.0381887207031,1.350000023841858
1654947011018188500,1153.1381884765624,1.6399999856948853
1654947011218190600,1153.3381906738282,1.9137499332427979
1654947011618193000,1153.7381928710938,2.1549999713897705
1654947011918191600,1154.0381916503907,1.8912500143051147
1654947012018193200,1154.1381931152343,1.6637499332427979
1654947012118193000,1154.2381928710938,1.4087499380111694
1654947012317528600,1154.437528564453,0
1654947012517535000,1154.6375349121095,0
1654947035637530400,1177.7575302734374,0
1654947048805755400,1190.9257553710938,0
1654947056460430000,1198.5804301757812,0
1654947056960431000,1199.0804311523439,0.8499999642372131
1654947057060431000,1199.1804311523438,1.0862499475479126
1654947057160433000,1199.280432861328,0.949999988079071
1654947057280433200,1199.4004331054687,0.8449999690055847
1654947057380431000,1199.5004311523437,0.7599999904632568
1654947057638821400,1199.7588212890626,0
1654947057838823200,1199.9588232421875,0
1654947059802925300,1201.9229252929688,0
1654947060829153800,1202.9491538085938,0
1654947061519848200,1203.6398481445312,0
1654947062493093400,1204.6130932617189,0
1654947066417637400,1208.5376374511718,0
1654947067497822500,1209.6178225097656,0
1654947080122595600,1222.242595703125,0
1654947080999178500,1223.119178466797,0
1654947081634601000,1223.7546010742187,0
1654947082561951700,1224.6819516601563,0
1654947085006686500,1227.1266865234375,0
1654947085970446600,1228.090446533203,0
1654947093910464800,1236.03046484375,0
1654947095068496000,1237.1884958496094,0
1654947097626430700,1239.7464306640625,0
1654947098773931500,1240.893931640625,0
1654947104801616100,1246.9216162109376,0
1654947105201616600,1247.3216166992188,0.7199999690055847
1654947105301616400,1247.421616455078,1.0162500143051147
1654947105401616600,1247.5216166992188,1.2424999475479126
1654947105501618400,1247.6216184082032,1.4499999284744263
1654947105721618700,1247.8416186523436,1.6999999284744263
1654947105921619000,1248.0416188964844,1.899999976158142
1654947106121619200,1248.241619140625,2.163749933242798
1654947108061619700,1250.1816196289062,2.444999933242798
1654947108781618700,1250.9016186523438,2.127500057220459
1654947109881619000,1252.0016188964844,2.5274999141693115
1654947110481617700,1252.6016176757812,2.254999876022339
1654947111321618700,1253.4416186523438,1.9449999332427979
1654947111421619500,1253.5416193847657,1.7274999618530273
1654947111621618200,1253.7416181640624,1.4812499284744263
1654947111759708200,1253.8797082519532,0
1654947112159709200,1254.2797092285157,0
1654947122599707100,1264.71970703125,0
1654947170771252700,1312.891252685547,0
1654947174964226600,1317.0842265625,0
1654947175364232200,1317.4842321777344,0.85999995470047
1654947175464227000,1317.5842270507812,1.1837499141693115
1654947175564227300,1317.6842272949218,1.3574999570846558
1654947175664230400,1317.78423046875,1.1875
1654947175764230400,1317.88423046875,1.0549999475479126
1654947175864230100,1317.9842302246093,0.949999988079071
1654947176220224000,1318.3402241210938,0
1654947176420224500,1318.540224609375,0
1654947176872258800,1318.9922587890626,0
1654947178240296400,1320.3602963867188,0
1654947181079709200,1323.1997092285155,0
1654947181479708700,1323.5997087402343,0.8199999928474426
1654947181579709700,1323.6997097167969,0.6837499737739563
1654947181679711500,1323.7997114257812,0
1654947182368404200,1324.488404296875,0
1654947183978949600,1326.0989497070314,0
1654947184398946300,1326.5189462890626,0.7999999523162842
1654947184498946600,1326.6189465332031,1.0837500095367432
1654947184598946800,1326.7189467773437,1.2137500047683716
1654947184798948000,1326.9189479980469,1.4337499141693115
1654947184998949400,1327.1189494628907,1.681249976158142
1654947185098949600,1327.2189497070312,1.9087499380111694
1654947185198949600,1327.3189497070312,2.1449999809265137
1654947185438948400,1327.5589482421874,2.4362499713897705
1654947186558946300,1328.6789462890624,2.0999999046325684
1654947186758946600,1328.8789465332031,1.8087499141693115
1654947186858947600,1328.9789475097657,1.5549999475479126
1654947186988861400,1329.108861328125,0
1654947187388867800,1329.5088679199218,0
1654947188947199200,1331.06719921875,0
1654947189920695300,1332.0406953125,0
1654947195005481200,1337.1254812011719,0
1654947196211924500,1338.331924560547,0
1654947206691925000,1348.811925048828,0
1654947212862265900,1354.9822658691405,0
1654947230302264600,1372.4222646484375,0
1654947236793919200,1378.913919189453,0
1654947247353920800,1389.4739206542968,0
1654947250043901400,1392.1639013671875,0
1654947260563901200,1402.6839011230468,0
1654947291620205800,1433.740205810547,0
1654947292020207600,1434.1402075195313,1.0199999809265137
1654947292120206000,1434.2402060546874,1.2837499380111694
1654947292220206300,1434.3402062988282,1.4862499237060547
1654947292560208400,1434.6802084960937,1.3199999332427979
1654947292760208600,1434.8802087402344,1.472499966621399
1654947292860205600,1434.9802055664063,1.71875
1654947293560208600,1435.6802087402343,2.0274999141693115
1654947293660209200,1435.7802092285156,2.263749837875366
1654947294680208600,1436.8002087402344,1.991249918937683
1654947295280207400,1437.4002072753906,2.2274999618530273
1654947295900219000,1438.0202189941406,2.5
1654947296700208400,1438.8202084960938,2.263749837875366
1654947299200205800,1441.320205810547,2.055000066757202
1654947302740207000,1444.86020703125,2.299999952316284
1654947303480206800,1445.6002067871093,2.591249942779541
1654947312800206600,1454.9202065429688,2.1912498474121094
1654947312900215600,1455.020215576172,1.9187499284744263
1654947313000207000,1455.12020703125,1.681249976158142
1654947313100207000,1455.22020703125,1.4362499713897705
1654947313200206800,1455.3202067871093,1.21875
1654947313300207900,1455.420207763672,0.9912499785423279
1654947313400207400,1455.5202072753907,0.8274999856948853
1654947313500206600,1455.6202065429688,0
1654947313800207400,1455.9202072753906,0.7549999952316284
1654947313900206300,1456.020206298828,0.9724999666213989
1654947314000206600,1456.1202065429688,1.191249966621399
1654947314120207000,1456.24020703125,1.4449999332427979
1654947314220207600,1456.3402075195313,1.681249976158142
1654947314320206000,1456.4402060546875,1.899999976158142
1654947314420206800,1456.5402067871094,2.1187498569488525
1654947314620206300,1456.740206298828,2.4724998474121094
1654947318780206300,1460.9002062988282,2.754999876022339
1654947320120208000,1462.2402077636718,2.4912500381469727
1654947322580206800,1464.7002067871094,2.8187499046325684
1654947330080208000,1472.2002077636719,2.536249876022339
1654947338140207000,1480.26020703125,2.8450000286102295
1654947338440207000,1480.56020703125,2.554999828338623
1654947339340207400,1481.4602072753905,2.2274999618530273
1654947340780207000,1482.90020703125,2.5
1654947344440207000,1486.56020703125,2.791249990463257
1654947356020207600,1498.1402075195313,2.4724998474121094
1654947359240207400,1501.3602072753906,2.78125
1654947360860206300,1502.980206298828,2.418750047683716
1654947362960207600,1505.0802075195313,2.744999885559082
1654947364880207600,1507.0002075195312,2.408750057220459
1654947364980206000,1507.1002060546875,2.172499895095825
1654947365100206800,1507.2202067871094,1.8812499046325684
1654947365200207600,1507.3202075195313,1.6362500190734863
1654947365360068600,1507.4800686035155,0
1654947365560070000,1507.6800698242187,0
1654947380980075300,1523.1000751953125,0
1654947382197572900,1524.3175727539062,0
1654947401406988300,1543.52698828125,0
1654947401906989300,1544.0269892578126,0.7337499856948853
1654947402206991000,1544.3269912109374,0.8549999594688416
1654947402306991000,1544.4269912109376,1.0299999713897705
1654947402406990600,1544.5269904785157,1.1449999809265137
1654947402506999600,1544.6269995117189,1.3637499809265137
1654947402606992400,1544.7269924316406,1.591249942779541
1654947402706991400,1544.826991455078,1.84499990940094
1654947402806991400,1544.9269914550782,2.081249952316284
1654947403026990000,1545.1469899902345,1.8912500143051147
1654947403226991000,1545.3469912109374,2.1087498664855957
1654947404246990000,1546.3669899902343,2.372499942779541
1654947405986990300,1548.106990234375,2.0274999141693115
1654947407006992000,1549.1269919433594,2.3550000190734863
1654947407206991400,1549.326991455078,2.6812498569488525
1654947408026990300,1550.146990234375,2.4362499713897705
1654947410006991000,1552.1269912109376,2.1362500190734863
1654947410206990800,1552.326990966797,2.4362499713897705
1654947412226991400,1554.346991455078,2.036249876022339
1654947412326990000,1554.4469899902344,1.7912499904632568
1654947412426990300,1554.546990234375,1.56374990940094
1654947412610332200,1554.7303322753905,0
1654947412850332000,1554.9703317871094,0
1654947425210333200,1567.330333251953,0
1654947429569414400,1571.6894143066406,0
1654947429869414700,1571.9894145507812,0.675000011920929
1654947429969415000,1572.0894147949218,1.1200000047683716
1654947430069415400,1572.1894155273437,1.3837499618530273
1654947430169415400,1572.2894155273439,1.5712499618530273
1654947430269418000,1572.38941796875,1.774999976158142
1654947430569418200,1572.6894182128906,2.018749952316284
1654947430669418000,1572.78941796875,2.291249990463257
1654947430869417700,1572.9894177246094,2.836249828338623
1654947436389417000,1578.5094169921874,2.3450000286102295
1654947436509417000,1578.6294169921875,2.091249942779541
1654947436609418500,1578.7294184570312,1.84499990940094
1654947436709417500,1578.8294174804687,1.5812499523162842
1654947436809418800,1578.929418701172,1.318750023841858
1654947436909416400,1579.0294165039063,1.0637500286102295
1654947437009417700,1579.1294177246093,0.78125
1654947437109416700,1579.2294167480468,0
1654947440227364400,1582.3473642578124,0
1654947443361911000,1585.4819111328125,0
1654947443661910800,1585.781910888672,0.5999999642372131
1654947443761911300,1585.8819113769532,0.9799999594688416
