time,seconds_elapsed,z,y,x
1654945858177452500,0.29745263671875,0.04553871229290962,-0.04340824484825134,0.02729659713804722
1654945858197767000,0.317766845703125,0.025299284607172012,0.010918638668954372,0.08275528997182846
1654945858218171000,0.3381708984375,0.03595161437988281,0.12183602899312973,0.14560404419898987
1654945858238397200,0.358397216796875,0.04500609636306763,0.1255643367767334,0.19467133283615112
1654945858258703000,0.378703125,0.021038351580500603,0.06744256615638733,0.17975807189941406
1654945858279020500,0.3990205078125,-0.005126433912664652,0.04507267102599144,0.21064983308315277
1654945858299334000,0.419333984375,0.004993279930204153,0.020505735650658607,0.29060888290405273
1654945858319646500,0.439646484375,0.00978682842105627,0.043474823236465454,0.2613149881362915
1654945858340017200,0.46001708984375,-0.05785546824336052,0.1559234857559204,0.07689651101827621
1654945858360300000,0.480300048828125,-0.11864032596349716,0.2763614058494568,-0.16138280928134918
1654945858380603400,0.500603271484375,-0.0829550251364708,0.2646438181400299,-0.3015275299549103
1654945858400994000,0.520994140625,-0.007256899960339069,0.13302096724510193,-0.2354830801486969
1654945858421306400,0.541306396484375,0.017310036346316338,-0.06844121962785721,-0.007856093347072601
1654945858441533400,0.561533447265625,0.10465914756059647,-0.031158065423369408,0.21224768459796906
1654945858461846800,0.5818466796875,0.2608489394187927,0.012516488321125507,0.2602497339248657
1654945858482144800,0.602144775390625,0.46337637305259705,-0.10153002291917801,0.09021192044019699
1654945858502473200,0.62247314453125,0.7490585446357727,-0.4602472484111786,-0.2764945328235626
1654945858522786000,0.6427861328125,0.9894683361053467,-0.8216275572776794,-0.7993907928466797
1654945858543098000,0.66309814453125,1.136070966720581,-0.9324783682823181,-1.441659688949585
1654945858563411000,0.683410888671875,1.2330738306045532,-1.3391311168670654,-1.966619849205017
1654945858583723000,0.703722900390625,1.1765499114990234,-1.2309433221817017,-2.543376922607422
1654945858604045600,0.724045654296875,1.1173628568649292,0.1020626425743103,-3.119534969329834
1654945858624355800,0.74435595703125,1.1067105531692505,2.5122854709625244,-3.4942305088043213
1654945858644647200,0.764647216796875,0.7592448592185974,4.830299377441406,-3.3972277641296387
1654945858664978000,0.78497802734375,0.2821536064147949,5.371304512023926,-3.0118796825408936
1654945858685270300,0.805270263671875,0.2326202541589737,3.101825475692749,-2.617410659790039
1654945858705597200,0.82559716796875,0.34293845295906067,0.37655988335609436,-2.131331443786621
1654945858725901300,0.8459013671875,0.15159597992897034,-0.4586493968963623,-1.541325569152832
1654945858746287000,0.866287109375,-0.07489919662475586,-0.3067205250263214,-0.9475247859954834
1654945858766559000,0.88655908203125,-0.10479229688644409,-0.027429750189185143,-0.5376763939857483
1654945858786850800,0.906850830078125,-0.32329821586608887,0.7406032681465149,-0.04733629152178764
1654945858807169800,0.927169677734375,-0.4730966091156006,0.9916653633117676,0.4989950954914093
1654945858827496400,0.947496337890625,-0.4293554723262787,0.601523756980896,0.9334104657173157
1654945858847779600,0.967779541015625,-0.2897433936595917,0.2011958807706833,1.1199593544006348
1654945858868094200,0.98809423828125,-0.24120870232582092,0.04187697172164917,1.1087744235992432
1654945858888411600,1.00841162109375,-0.353124737739563,0.6334807872772217,1.0848066806793213
1654945858908719900,1.028719970703125,-0.27216702699661255,1.4351352453231812,1.1151658296585083
1654945858929040600,1.04904052734375,-0.006724283564835787,1.0353399515151978,1.1274160146713257
1654945858949344800,1.0693447265625,0.07216953486204147,0.6617094278335571,0.7878729701042175
1654945858969669400,1.08966943359375,-0.26091551780700684,0.3632444739341736,0.4350811243057251
1654945858990019000,1.11001904296875,-0.49759697914123535,-0.03808208182454109,0.38814428448677063
1654945859010324500,1.130324462890625,-0.8999887704849243,-0.6372090578079224,0.2804891765117645
1654945859030795500,1.15079541015625,-0.8786841034889221,-1.0422639846801758,0.10086425393819809
1654945859050957300,1.170957275390625,-0.43042072653770447,-0.6073159575462341,0.1424083411693573
1654945859071246600,1.19124658203125,-0.20765386521816254,0.10046479105949402,0.3940030634403229
1654945859091600000,1.211599853515625,-0.145803764462471,0.3440702557563782,0.6860766410827637
1654945859111987200,1.2319873046875,-0.08402025699615479,0.19054356217384338,0.7330134510993958
1654945859132172000,1.252172119140625,-0.022170161828398705,-0.002929390873759985,0.5262250900268555
1654945859152565200,1.272565185546875,-0.031757257878780365,-0.10153002291917801,0.34500235319137573
1654945859172822300,1.292822265625,-0.02270277962088585,-0.11431282013654709,0.21171505749225616
1654945859193131500,1.313131591796875,-0.007789516355842352,-0.024234050884842873,0.06464632600545883
1654945859213439200,1.333439208984375,-0.008322132751345634,-0.011983871459960938,-0.1283605843782425
1654945859233726200,1.353726318359375,0.12975870072841644,-0.11164973676204681,-0.3516600430011749
1654945859254037200,1.374037353515625,0.232087641954422,-0.2875463366508484,-0.4609130024909973
1654945859274357500,1.394357421875,0.13881318271160126,-0.615837812423706,-0.43481481075286865
1654945859294674200,1.414674072265625,0.11058450490236282,-0.7315487861633301,-0.29353827238082886
1654945859314994700,1.43499462890625,0.07003907114267349,-0.3616466224193573,-0.08941299468278885
1654945859335296300,1.455296142578125,0.029560215771198273,0.35578784346580505,0.21331290900707245
1654945859355609900,1.47560986328125,0.2219679355621338,0.49706435203552246,0.4131772518157959
1654945859375972000,1.49597216796875,0.34453630447387695,0.11917294561862946,0.3364804685115814
1654945859396229600,1.516229736328125,0.29014283418655396,-0.1889457106590271,0.19520394504070282
1654945859416550000,1.5365498046875,0.27842527627944946,-0.23528334498405457,0.1205710619688034
1654945859436869600,1.55686962890625,0.2736317217350006,-0.15212859213352203,0.10246209800243378
