time,seconds_elapsed,z,y,x
1654945861340376600,3.46037646484375,-6.318750381469727,26.006250381469727,4.237500190734863
1654945861360376600,3.48037646484375,-7.068750381469727,24.750001907348633,3.2250001430511475
1654945861380376600,3.50037646484375,-5.137500286102295,26.531251907348633,2.2125000953674316
1654945861400376600,3.52037646484375,-4.837500095367432,27.225000381469727,2.15625
1654945861420376600,3.54037646484375,-5.850000381469727,27.975000381469727,2.625
1654945861440376600,3.56037646484375,-3.8812501430511475,27.637500762939453,2.2687501907348633
1654945861460376600,3.58037646484375,-1.725000023841858,27.075000762939453,1.350000023841858
1654945861480376600,3.60037646484375,-3.187500238418579,28.162500381469727,0.22500000894069672
1654945861500376600,3.62037646484375,-0.07500000298023224,26.17500114440918,1.03125
1654945861520376600,3.64037646484375,-2.15625,27.037500381469727,-0.5062500238418579
1654945861540376600,3.66037646484375,-0.7125000357627869,27.900001525878906,-0.7125000357627869
1654945861560376600,3.68037646484375,2.3812501430511475,27.01875114440918,-0.01875000074505806
1654945861580376600,3.70037646484375,3.093750238418579,26.718751907348633,-1.9687501192092896
1654945861600376600,3.72037646484375,3.0187501907348633,27.95625114440918,-0.956250011920929
1654945861620376600,3.74037646484375,4.762500286102295,27.000001907348633,-4.106250286102295
1654945861640376600,3.76037646484375,5.831250190734863,28.200000762939453,-2.793750047683716
1654945861660376600,3.78037646484375,3.918750047683716,26.812501907348633,-2.6812500953674316
1654945861680376600,3.80037646484375,4.181250095367432,28.556251525878906,-2.418750047683716
1654945861700376600,3.82037646484375,4.275000095367432,26.625001907348633,-3.375000238418579
1654945861720376600,3.84037646484375,4.237500190734863,26.812501907348633,-2.6812500953674316
1654945861740376600,3.86037646484375,2.325000047683716,28.125001907348633,-4.537500381469727
1654945861760376600,3.88037646484375,4.3125,25.14375114440918,-3.5062501430511475
1654945861780376600,3.90037646484375,8.043750762939453,26.36250114440918,-4.293750286102295
1654945861800376600,3.92037646484375,6.712500095367432,26.64375114440918,-3.3375000953674316
1654945861820376600,3.94037646484375,5.15625,25.70625114440918,-4.6875
1654945861840376600,3.96037646484375,6.431250095367432,26.906251907348633,-5.512500286102295
1654945861860376600,3.98037646484375,9.43125057220459,24.375001907348633,-5.793750286102295
1654945861880376600,4.00037646484375,9.450000762939453,26.006250381469727,-7.950000286102295
1654945861900376600,4.02037646484375,8.53125,26.343751907348633,-9.693750381469727
1654945861920376600,4.04037646484375,10.83750057220459,24.806251525878906,-9.225000381469727
1654945861940376600,4.06037646484375,12.018750190734863,24.131250381469727,-10.293750762939453
1654945861960376600,4.08037646484375,7.481250286102295,25.218751907348633,-11.71875
1654945861980376600,4.10037646484375,11.30625057220459,24.243751525878906,-13.425000190734863
1654945862000376600,4.12037646484375,9.450000762939453,23.850000381469727,-15.975000381469727
1654945862020376600,4.14037646484375,10.425000190734863,24.506250381469727,-16.875
1654945862040376600,4.16037646484375,9,24.056251525878906,-17.700000762939453
1654945862060376600,4.18037646484375,5.25,24.562501907348633,-17.662500381469727
1654945862080376600,4.20037646484375,6.468750476837158,25.98750114440918,-21.337501525878906
1654945862100376600,4.22037646484375,6.337500095367432,23.64375114440918,-20.100000381469727
1654945862120376600,4.24037646484375,4.462500095367432,23.90625,-17.887500762939453
1654945862140376600,4.26037646484375,5.493750095367432,25.068750381469727,-20.681251525878906
1654945862160376600,4.28037646484375,2.0812501907348633,25.593751907348633,-20.625
1654945862180376600,4.30037646484375,4.556250095367432,24.318750381469727,-21.1875
1654945862200376600,4.32037646484375,4.556250095367432,24.318750381469727,-21.1875
1654945862220376600,4.34037646484375,4.537500381469727,23.756250381469727,-20.006250381469727
1654945862240376600,4.36037646484375,4.03125,25.631250381469727,-20.90625
1654945862260376600,4.38037646484375,4.575000286102295,25.181251525878906,-22.6875
1654945862280376600,4.40037646484375,2.9250001907348633,25.031251907348633,-21.5625
1654945862300376600,4.42037646484375,2.15625,24.375001907348633,-21.9375
1654945862320376600,4.44037646484375,4.950000286102295,24.11250114440918,-22.875
1654945862340376600,4.46037646484375,4.256250381469727,25.368751525878906,-23.137500762939453
1654945862360376600,4.48037646484375,3.9000000953674316,24.731250762939453,-21.375
1654945862380376600,4.50037646484375,3.093750238418579,24.39375114440918,-20.92500114440918
1654945862400376600,4.52037646484375,4.556250095367432,25.087501525878906,-21.975000381469727
1654945862420376600,4.54037646484375,3.3937501907348633,23.8125,-19.443750381469727
1654945862440376600,4.56037646484375,3.731250047683716,23.793750762939453,-20.4375
1654945862460376600,4.58037646484375,1.2937500476837158,23.73750114440918,-20.025001525878906
1654945862480376600,4.60037646484375,-1.8937500715255737,26.137500762939453,-18.75
1654945862500376600,4.62037646484375,-0.9750000238418579,23.868751525878906,-20.212501525878906
1654945862520376600,4.64037646484375,-1.5,24.150001525878906,-19.256250381469727
1654945862540376600,4.66037646484375,-3.3187501430511475,24.900001525878906,-18.787500381469727
1654945862560376600,4.68037646484375,-1.537500023841858,24.262500762939453,-17.850000381469727
1654945862580376600,4.70037646484375,-4.331250190734863,25.80000114440918,-18.30000114440918
1654945862600376600,4.72037646484375,-5.006250381469727,26.568750381469727,-17.962501525878906
1654945862620376600,4.74037646484375,-6.187500476837158,26.381250381469727,-16.537500381469727
1654945862640376600,4.76037646484375,-6.487500190734863,25.556251525878906,-16.61250114440918
1654945862660376600,4.78037646484375,-6.712500095367432,27.262500762939453,-15.918750762939453
1654945862680376600,4.80037646484375,-7.818750381469727,25.125001907348633,-15.300000190734863
1654945862700376600,4.82037646484375,-8.456250190734863,25.70625114440918,-15.637500762939453
1654945862720376600,4.84037646484375,-7.818750381469727,24.30000114440918,-14.21250057220459
1654945862740376600,4.86037646484375,-7.500000476837158,25.818750381469727,-15.356250762939453
1654945862760376600,4.88037646484375,-9.131250381469727,25.762500762939453,-15.093750953674316
1654945862780376600,4.90037646484375,-8.662500381469727,26.493751525878906,-15.450000762939453
1654945862800376600,4.92037646484375,-10.237500190734863,25.931251525878906,-16.537500381469727
1654945862820376600,4.94037646484375,-10.293750762939453,25.33125114440918,-13.93125057220459
1654945862840376600,4.96037646484375,-11.53125,25.875001907348633,-16.125
1654945862860376600,4.98037646484375,-12.562500953674316,25.950000762939453,-14.58750057220459
1654945862880376600,5.00037646484375,-13.031250953674316,25.256250381469727,-14.512500762939453
1654945862900376600,5.02037646484375,-12.506250381469727,24.506250381469727,-15.15000057220459
1654945862920376600,5.04037646484375,-14.756250381469727,22.89375114440918,-14.437500953674316
1654945862940376600,5.06037646484375,-14.287500381469727,24.056251525878906,-14.981250762939453
1654945862960376600,5.08037646484375,-14.11875057220459,22.98750114440918,-14.02500057220459
1654945862980376600,5.10037646484375,-17.793750762939453,22.125,-14.96250057220459
1654945863000376600,5.12037646484375,-16.668750762939453,21.881250381469727,-14.081250190734863
1654945863020376600,5.14037646484375,-19.98750114440918,22.59375,-12.33750057220459
1654945863040376600,5.16037646484375,-18.356250762939453,20.681251525878906,-11.137500762939453
1654945863060376600,5.18037646484375,-18.1875,20.981250762939453,-11.30625057220459
1654945863080376600,5.20037646484375,-18.76875114440918,22.087501525878906,-9.300000190734863
1654945863100376600,5.22037646484375,-20.55000114440918,21.225000381469727,-9.09375
1654945863120376600,5.24037646484375,-18.900001525878906,19.631250381469727,-8.193750381469727
1654945863140376600,5.26037646484375,-20.700000762939453,18.637500762939453,-6.843750476837158
1654945863160376600,5.28037646484375,-21.693750381469727,20.17500114440918,-7.293750286102295
1654945863180376600,5.30037646484375,-20.34375,19.181251525878906,-8.02500057220459
1654945863200376600,5.32037646484375,-21.20625114440918,20.512500762939453,-7.743750095367432
1654945863220376600,5.34037646484375,-22.162500381469727,20.26875114440918,-8.006250381469727
1654945863240376600,5.36037646484375,-23.981250762939453,20.400001525878906,-7.050000190734863
1654945863260376600,5.38037646484375,-22.068750381469727,20.606250762939453,-6.337500095367432
1654945863280376600,5.40037646484375,-20.962501525878906,20.287500381469727,-4.725000381469727
1654945863300376600,5.42037646484375,-22.40625,20.53125,-5.775000095367432
1654945863320376600,5.44037646484375,-22.21875,20.493751525878906,-6.618750095367432
1654945863340376600,5.46037646484375,-20.793750762939453,20.17500114440918,-5.006250381469727
1654945863360376600,5.48037646484375,-23.681251525878906,19.837501525878906,-5.71875
1654945863380376600,5.50037646484375,-21.600000381469727,20.53125,-5.756250381469727
1654945863400376600,5.52037646484375,-21.46875,21.431251525878906,-5.287500381469727
1654945863420376600,5.54037646484375,-20.943750381469727,20.868751525878906,-6.206250190734863
1654945863440376600,5.56037646484375,-23.287500381469727,20.981250762939453,-3.9750001430511475
1654945863460376600,5.58037646484375,-22.42500114440918,21.712501525878906,-6.450000286102295
1654945863480376600,5.60037646484375,-23.868751525878906,19.89375114440918,-5.15625
1654945863500376600,5.62037646484375,-21.806251525878906,21.712501525878906,-5.306250095367432
1654945863520376600,5.64037646484375,-20.475000381469727,20.90625,-5.362500190734863
1654945863540376600,5.66037646484375,-23.25,21.168750762939453,-5.418750286102295
1654945863560376600,5.68037646484375,-22.856250762939453,19.181251525878906,-5.925000190734863
1654945863580376600,5.70037646484375,-21.262500762939453,20.306251525878906,-6.018750190734863
1654945863600376600,5.72037646484375,-19.80000114440918,22.5,-8.21250057220459
1654945863620376600,5.74037646484375,-20.662500381469727,21.712501525878906,-5.306250095367432
1654945863640376600,5.76037646484375,-17.73750114440918,23.34375,-7.125000476837158
1654945863660376600,5.78037646484375,-17.25,24.468751907348633,-8.512500762939453
1654945863680376600,5.80037646484375,-16.443750381469727,24.468751907348633,-8.512500762939453
1654945863700376600,5.82037646484375,-11.268750190734863,23.8125,-7.106250286102295
1654945863720376600,5.84037646484375,-10.93125057220459,26.193750381469727,-9.90000057220459
1654945863740376600,5.86037646484375,-11.77500057220459,26.287500381469727,-8.49375057220459
1654945863760376600,5.88037646484375,-9.1875,26.64375114440918,-8.925000190734863
1654945863780376600,5.90037646484375,-8.34375,26.287500381469727,-9.300000190734863
1654945863800376600,5.92037646484375,-7.575000286102295,26.887500762939453,-8.643750190734863
1654945863820376600,5.94037646484375,-6.468750476837158,26.606250762939453,-7.331250190734863
1654945863840376600,5.96037646484375,-6.168750286102295,26.493751525878906,-6.318750381469727
1654945863860376600,5.98037646484375,-7.068750381469727,29.662500381469727,-6.637500286102295
1654945863880376600,6.00037646484375,-2.981250047683716,26.325000762939453,-4.837500095367432
1654945863900376600,6.02037646484375,-3,25.462501525878906,-3.3375000953674316
1654945863920376600,6.04037646484375,-2.4000000953674316,26.193750381469727,-2.5500001907348633
1654945863940376600,6.06037646484375,-1.631250023841858,27.225000381469727,-1.9312500953674316
1654945863960376600,6.08037646484375,-1.6500000953674316,26.625001907348633,-0.45000001788139343
1654945863980376600,6.10037646484375,-1.6687500476837158,27.318750381469727,-0.5250000357627869
1654945864000376600,6.12037646484375,0.75,27.337501525878906,-0.5062500238418579
1654945864020376600,6.14037646484375,0.956250011920929,25.80000114440918,-0.20625001192092896
1654945864040376600,6.16037646484375,3.8625001907348633,26.587501525878906,-0.8062500357627869
1654945864060376600,6.18037646484375,4.631250381469727,26.062501907348633,1.2375000715255737
1654945864080376600,6.20037646484375,3.9937500953674316,26.212501525878906,1.068750023841858
1654945864100376600,6.22037646484375,5.006250381469727,24.262500762939453,1.4250000715255737
1654945864120376600,6.24037646484375,5.925000190734863,25.762500762939453,1.5562500953674316
1654945864140376600,6.26037646484375,6.225000381469727,27.76875114440918,0.8062500357627869
1654945864160376600,6.28037646484375,5.568750381469727,26.36250114440918,2.2125000953674316
1654945864180376600,6.30037646484375,5.100000381469727,24.150001525878906,3.4125001430511475
1654945864200376600,6.32037646484375,6.712500095367432,24.900001525878906,3.075000047683716
1654945864220376600,6.34037646484375,5.943750381469727,24.281251907348633,2.418750047683716
1654945864240376600,6.36037646484375,6.712500095367432,25.312501907348633,3.0375001430511475
1654945864260376600,6.38037646484375,6.375000476837158,25.275001525878906,3.3187501430511475
1654945864280376600,6.40037646484375,6.693750381469727,25.593751907348633,3.0187501907348633
1654945864300376600,6.42037646484375,7.987500190734863,24.037500381469727,4.59375
1654945864320376600,6.44037646484375,6.393750190734863,24.86250114440918,3.356250047683716
1654945864340376600,6.46037646484375,8.58750057220459,26.700000762939453,4.050000190734863
1654945864360376600,6.48037646484375,8.643750190734863,24.656251907348633,3.9750001430511475
1654945864380376600,6.50037646484375,6.412500381469727,23.92500114440918,3.168750047683716
1654945864400376600,6.52037646484375,9,24.30000114440918,3.6000001430511475
1654945864420376600,6.54037646484375,8.68125057220459,24.843751907348633,2.53125
1654945864440376600,6.56037646484375,7.781250476837158,23.943750381469727,6.450000286102295
1654945864460376600,6.58037646484375,6.656250476837158,25.875001907348633,3.9750001430511475
1654945864480376600,6.60037646484375,4.59375,23.850000381469727,4.725000381469727
1654945864500376600,6.62037646484375,2.34375,22.068750381469727,5.71875
1654945864520376600,6.64037646484375,3.0562500953674316,25.218751907348633,5.700000286102295
1654945864540376600,6.66037646484375,2.25,24.468751907348633,6.206250190734863
1654945864560376600,6.68037646484375,-0.7125000357627869,27.037500381469727,5.193750381469727
1654945864580376600,6.70037646484375,-0.35625001788139343,23.418750762939453,7.837500095367432
1654945864600376600,6.72037646484375,-2.6437501907348633,24.731250762939453,7.106250286102295
1654945864620376600,6.74037646484375,-2.4937500953674316,26.381250381469727,5.8125
1654945864640376600,6.76037646484375,-4.762500286102295,24.993751525878906,7.068750381469727
1654945864660376600,6.78037646484375,-6.693750381469727,24.731250762939453,6.787500381469727
1654945864680376600,6.80037646484375,-7.518750190734863,25.687501907348633,6.675000190734863
1654945864700376600,6.82037646484375,-6.825000286102295,25.031251907348633,5.475000381469727
1654945864720376600,6.84037646484375,-7.293750286102295,25.05000114440918,5.175000190734863
1654945864740376600,6.86037646484375,-6.825000286102295,23.493751525878906,6.768750190734863
1654945864760376600,6.88037646484375,-7.462500095367432,23.700000762939453,6.168750286102295
1654945864780376600,6.90037646484375,-8.30625057220459,24.76875114440918,6.337500095367432
1654945864800376600,6.92037646484375,-9.28125,24.86250114440918,6.600000381469727
1654945864820376600,6.94037646484375,-8.475000381469727,24.843751907348633,6.900000095367432
1654945864840376600,6.96037646484375,-9.543750762939453,24.506250381469727,5.0625
1654945864860376600,6.98037646484375,-10.93125057220459,24.318750381469727,7.631250381469727
1654945864880376600,7.00037646484375,-9.956250190734863,23.325000762939453,9.018750190734863
1654945864900376600,7.02037646484375,-10.78125,24.806251525878906,8.15625
1654945864920376600,7.04037646484375,-12.356250762939453,23.17500114440918,7.875000476837158
